id,numByuers,numGoods,iteration,algo,maxIteration,sumR,sumX,sumRX,parameter,distributionDelay,distributionParameter
-1,2,2,80,distributed,1000,847.071206569325,2.0,481.6009262855161,0,Uniform,Uniform
-1,2,2,81,distributed,1000,847.071206569325,2.0,481.6009262855161,0,Uniform,Uniform
-1,2,2,82,distributed,1000,847.071206569325,2.0,481.6088674863172,0,Uniform,Uniform
-1,2,2,83,distributed,1000,847.071206569325,2.0,481.6088674863172,0,Uniform,Uniform
-1,2,2,84,distributed,1000,847.071206569325,2.0,481.6159843622645,0,Uniform,Uniform
-1,2,2,85,distributed,1000,847.071206569325,2.0,481.6159843622645,0,Uniform,Uniform
-1,2,2,86,distributed,1000,847.071206569325,2.0,481.62237362867256,0,Uniform,Uniform
-1,2,2,87,distributed,1000,847.071206569325,2.0,481.62237362867256,0,Uniform,Uniform
-1,2,2,88,distributed,1000,847.071206569325,2.0,481.62812156826834,0,Uniform,Uniform
-1,2,2,89,distributed,1000,847.071206569325,2.0,481.62812156826834,0,Uniform,Uniform
-1,2,2,90,distributed,1000,847.071206569325,2.0,481.6333050499234,0,Uniform,Uniform
-1,2,2,91,distributed,1000,847.071206569325,2.0,481.6333050499234,0,Uniform,Uniform
-1,2,2,92,distributed,1000,847.071206569325,2.0,481.63799246249744,0,Uniform,Uniform
-1,2,2,93,distributed,1000,847.071206569325,2.0,481.63799246249744,0,Uniform,Uniform
-1,2,2,94,distributed,1000,847.071206569325,2.0,481.64224456829885,0,Uniform,Uniform
-1,2,2,95,distributed,1000,847.071206569325,2.0,481.64224456829885,0,Uniform,Uniform
-1,2,2,96,distributed,1000,847.071206569325,2.0,481.64611528048147,0,Uniform,Uniform
-1,2,2,97,distributed,1000,847.071206569325,2.0,481.64611528048147,0,Uniform,Uniform
-1,2,2,98,distributed,1000,847.071206569325,2.0,481.64965236879385,0,Uniform,Uniform
-1,2,2,99,distributed,1000,847.071206569325,2.0,481.64965236879385,0,Uniform,Uniform
-1,2,2,100,distributed,1000,847.071206569325,2.0,481.65289809827647,0,Uniform,Uniform
-1,2,2,101,distributed,1000,847.071206569325,2.0,481.65289809827647,0,Uniform,Uniform
-1,2,2,102,distributed,1000,847.071206569325,2.0,481.65588980571295,0,Uniform,Uniform
-1,2,2,103,distributed,1000,847.071206569325,2.0,481.65588980571295,0,Uniform,Uniform
-1,2,2,104,distributed,1000,847.071206569325,2.0,481.6586604187337,0,Uniform,Uniform
-1,2,2,105,distributed,1000,847.071206569325,2.0,481.6586604187337,0,Uniform,Uniform
-1,2,2,106,distributed,1000,847.071206569325,2.0,481.6612389224948,0,Uniform,Uniform
-1,2,2,107,distributed,1000,847.071206569325,2.0,481.6612389224948,0,Uniform,Uniform
-1,2,2,108,distributed,1000,847.071206569325,2.0,481.66365077875474,0,Uniform,Uniform
-1,2,2,109,distributed,1000,847.071206569325,2.0,481.66365077875474,0,Uniform,Uniform
-1,2,2,110,distributed,1000,847.071206569325,2.0,481.6659183019936,0,Uniform,Uniform
-1,2,2,111,distributed,1000,847.071206569325,2.0,481.6659183019936,0,Uniform,Uniform
-1,2,2,112,distributed,1000,847.071206569325,2.0,481.6680609969535,0,Uniform,Uniform
-1,2,2,113,distributed,1000,847.071206569325,2.0,481.6680609969535,0,Uniform,Uniform
-1,2,2,114,distributed,1000,847.071206569325,2.0,481.6700958616636,0,Uniform,Uniform
-1,2,2,115,distributed,1000,847.071206569325,2.0,481.6700958616636,0,Uniform,Uniform
-1,2,2,116,distributed,1000,847.071206569325,2.0,481.6720376596727,0,Uniform,Uniform
-1,2,2,117,distributed,1000,847.071206569325,2.0,481.6720376596727,0,Uniform,Uniform
-1,2,2,118,distributed,1000,847.071206569325,2.0,481.6738991648407,0,Uniform,Uniform
-1,2,2,119,distributed,1000,847.071206569325,2.0,481.6738991648407,0,Uniform,Uniform
-1,2,2,120,distributed,1000,847.071206569325,2.0,481.6756913816869,0,Uniform,Uniform
-1,2,2,121,distributed,1000,847.071206569325,2.0,481.6756913816869,0,Uniform,Uniform
-1,2,2,122,distributed,1000,847.071206569325,2.0,481.6774237439447,0,Uniform,Uniform
-1,2,2,123,distributed,1000,847.071206569325,2.0,481.6774237439447,0,Uniform,Uniform
-1,2,2,124,distributed,1000,847.071206569325,2.0,481.6791042936413,0,Uniform,Uniform
-1,2,2,125,distributed,1000,847.071206569325,2.0,481.6791042936413,0,Uniform,Uniform
-1,2,2,126,distributed,1000,847.071206569325,2.0,481.68073984273775,0,Uniform,Uniform
-1,2,2,127,distributed,1000,847.071206569325,2.0,481.68073984273775,0,Uniform,Uniform
-1,2,2,128,distributed,1000,847.071206569325,2.0,481.682336119082,0,Uniform,Uniform
-1,2,2,129,distributed,1000,847.071206569325,2.0,481.682336119082,0,Uniform,Uniform
-1,2,2,130,distributed,1000,847.071206569325,2.0,481.6838978982113,0,Uniform,Uniform
-1,2,2,131,distributed,1000,847.071206569325,2.0,481.6838978982113,0,Uniform,Uniform
-1,2,2,132,distributed,1000,847.071206569325,2.0,481.6854291223336,0,Uniform,Uniform
-1,2,2,133,distributed,1000,847.071206569325,2.0,481.6854291223336,0,Uniform,Uniform
-1,2,2,134,distributed,1000,847.071206569325,2.0,481.686933007642,0,Uniform,Uniform
-1,2,2,135,distributed,1000,847.071206569325,2.0,481.686933007642,0,Uniform,Uniform
-1,2,2,136,distributed,1000,847.071206569325,2.0,481.6884121409897,0,Uniform,Uniform
-1,2,2,137,distributed,1000,847.071206569325,2.0,481.6884121409897,0,Uniform,Uniform
-1,2,2,138,distributed,1000,847.071206569325,2.0,481.6898685668184,0,Uniform,Uniform
-1,2,2,139,distributed,1000,847.071206569325,2.0,481.6898685668184,0,Uniform,Uniform
-1,2,2,140,distributed,1000,847.071206569325,2.0,481.6913038651505,0,Uniform,Uniform
-1,2,2,141,distributed,1000,847.071206569325,2.0,481.6913038651505,0,Uniform,Uniform
-1,2,2,142,distributed,1000,847.071206569325,2.0,481.69271922136926,0,Uniform,Uniform
-1,2,2,143,distributed,1000,847.071206569325,2.0,481.69271922136926,0,Uniform,Uniform
-1,2,2,144,distributed,1000,847.071206569325,2.0,481.69411548845056,0,Uniform,Uniform
-1,2,2,145,distributed,1000,847.071206569325,2.0,481.69411548845056,0,Uniform,Uniform
-1,2,2,146,distributed,1000,847.071206569325,2.0,481.69549324225903,0,Uniform,Uniform
-1,2,2,147,distributed,1000,847.071206569325,2.0,481.69549324225903,0,Uniform,Uniform
-1,2,2,148,distributed,1000,847.071206569325,2.0,481.69685283047284,0,Uniform,Uniform
-1,2,2,149,distributed,1000,847.071206569325,2.0,481.69685283047284,0,Uniform,Uniform
-1,2,2,150,distributed,1000,847.071206569325,2.0,481.69819441567165,0,Uniform,Uniform
-1,2,2,151,distributed,1000,847.071206569325,2.0,481.69819441567165,0,Uniform,Uniform
-1,2,2,152,distributed,1000,847.071206569325,2.0,481.69951801308497,0,Uniform,Uniform
-1,2,2,153,distributed,1000,847.071206569325,2.0,481.69951801308497,0,Uniform,Uniform
-1,2,2,154,distributed,1000,847.071206569325,2.0,481.70082352347316,0,Uniform,Uniform
-1,2,2,155,distributed,1000,847.071206569325,2.0,481.70082352347316,0,Uniform,Uniform
-1,2,2,156,distributed,1000,847.071206569325,2.0,481.7021107615812,0,Uniform,Uniform
-1,2,2,157,distributed,1000,847.071206569325,2.0,481.7021107615812,0,Uniform,Uniform
-1,2,2,158,distributed,1000,847.071206569325,2.0,481.70337948059154,0,Uniform,Uniform
-1,2,2,159,distributed,1000,847.071206569325,2.0,481.70337948059154,0,Uniform,Uniform
-1,2,2,160,distributed,1000,847.071206569325,2.0,481.7046293929626,0,Uniform,Uniform
-1,2,2,161,distributed,1000,847.071206569325,2.0,481.7046293929626,0,Uniform,Uniform
-1,2,2,162,distributed,1000,847.071206569325,2.0,481.7058601880289,0,Uniform,Uniform
-1,2,2,163,distributed,1000,847.071206569325,2.0,481.7058601880289,0,Uniform,Uniform
-1,2,2,164,distributed,1000,847.071206569325,2.0,481.70707154670777,0,Uniform,Uniform
-1,2,2,165,distributed,1000,847.071206569325,2.0,481.70707154670777,0,Uniform,Uniform
-1,2,2,166,distributed,1000,847.071206569325,2.0,481.70826315363576,0,Uniform,Uniform
-1,2,2,167,distributed,1000,847.071206569325,2.0,481.70826315363576,0,Uniform,Uniform
-1,2,2,168,distributed,1000,847.071206569325,2.0,481.7094347070345,0,Uniform,Uniform
-1,2,2,169,distributed,1000,847.071206569325,2.0,481.7094347070345,0,Uniform,Uniform
-1,2,2,170,distributed,1000,847.071206569325,2.0,481.71058592658346,0,Uniform,Uniform
-1,2,2,171,distributed,1000,847.071206569325,2.0,481.71058592658346,0,Uniform,Uniform
-1,2,2,172,distributed,1000,847.071206569325,2.0,481.71171655954896,0,Uniform,Uniform
-1,2,2,173,distributed,1000,847.071206569325,2.0,481.71171655954896,0,Uniform,Uniform
-1,2,2,174,distributed,1000,847.071206569325,2.0,481.7128263854119,0,Uniform,Uniform
-1,2,2,175,distributed,1000,847.071206569325,2.0,481.7128263854119,0,Uniform,Uniform
-1,2,2,176,distributed,1000,847.071206569325,2.0,481.71391521919105,0,Uniform,Uniform
-1,2,2,177,distributed,1000,847.071206569325,2.0,481.71391521919105,0,Uniform,Uniform
-1,2,2,178,distributed,1000,847.071206569325,2.0,481.7149829136608,0,Uniform,Uniform
-1,2,2,179,distributed,1000,847.071206569325,2.0,481.7149829136608,0,Uniform,Uniform
-1,2,2,180,distributed,1000,847.071206569325,2.0,481.71602936063346,0,Uniform,Uniform
-1,2,2,181,distributed,1000,847.071206569325,2.0,481.71602936063346,0,Uniform,Uniform
-1,2,2,182,distributed,1000,847.071206569325,2.0,481.7170544914518,0,Uniform,Uniform
-1,2,2,183,distributed,1000,847.071206569325,2.0,481.7170544914518,0,Uniform,Uniform
-1,2,2,184,distributed,1000,847.071206569325,2.0,481.71805827683636,0,Uniform,Uniform
-1,2,2,185,distributed,1000,847.071206569325,2.0,481.71805827683636,0,Uniform,Uniform
-1,2,2,186,distributed,1000,847.071206569325,2.0,481.71904072619697,0,Uniform,Uniform
-1,2,2,187,distributed,1000,847.071206569325,2.0,481.71904072619697,0,Uniform,Uniform
-1,2,2,188,distributed,1000,847.071206569325,2.0,481.72000188651793,0,Uniform,Uniform
-1,2,2,189,distributed,1000,847.071206569325,2.0,481.72000188651793,0,Uniform,Uniform
-1,2,2,190,distributed,1000,847.071206569325,2.0,481.720941840909,0,Uniform,Uniform
-1,2,2,191,distributed,1000,847.071206569325,2.0,481.720941840909,0,Uniform,Uniform
-1,2,2,192,distributed,1000,847.071206569325,2.0,481.72186070689344,0,Uniform,Uniform
-1,2,2,193,distributed,1000,847.071206569325,2.0,481.72186070689344,0,Uniform,Uniform
-1,2,2,194,distributed,1000,847.071206569325,2.0,481.7227586345079,0,Uniform,Uniform
-1,2,2,195,distributed,1000,847.071206569325,2.0,481.7227586345079,0,Uniform,Uniform
-1,2,2,196,distributed,1000,847.071206569325,2.0,481.7236358042678,0,Uniform,Uniform
-1,2,2,197,distributed,1000,847.071206569325,2.0,481.7236358042678,0,Uniform,Uniform
-1,2,2,198,distributed,1000,847.071206569325,2.0,481.7244924250444,0,Uniform,Uniform
-1,2,2,199,distributed,1000,847.071206569325,2.0,481.7244924250444,0,Uniform,Uniform
-1,2,2,200,distributed,1000,847.071206569325,2.0,481.72532873189766,0,Uniform,Uniform
-1,2,2,201,distributed,1000,847.071206569325,2.0,481.72532873189766,0,Uniform,Uniform
-1,2,2,202,distributed,1000,847.071206569325,2.0,481.7261449838987,0,Uniform,Uniform
-1,2,2,203,distributed,1000,847.071206569325,2.0,481.7261449838987,0,Uniform,Uniform
-1,2,2,204,distributed,1000,847.071206569325,2.0,481.7269414619633,0,Uniform,Uniform
-1,2,2,205,distributed,1000,847.071206569325,2.0,481.7269414619633,0,Uniform,Uniform
-1,2,2,206,distributed,1000,847.071206569325,2.0,481.72771846672435,0,Uniform,Uniform
-1,2,2,207,distributed,1000,847.071206569325,2.0,481.72771846672435,0,Uniform,Uniform
-1,2,2,208,distributed,1000,847.071206569325,2.0,481.7284763164596,0,Uniform,Uniform
-1,2,2,209,distributed,1000,847.071206569325,2.0,481.7284763164596,0,Uniform,Uniform
-1,2,2,210,distributed,1000,847.071206569325,2.0,481.72921534508447,0,Uniform,Uniform
-1,2,2,211,distributed,1000,847.071206569325,2.0,481.72921534508447,0,Uniform,Uniform
-1,2,2,212,distributed,1000,847.071206569325,2.0,481.7299359002247,0,Uniform,Uniform
-1,2,2,213,distributed,1000,847.071206569325,2.0,481.7299359002247,0,Uniform,Uniform
-1,2,2,214,distributed,1000,847.071206569325,2.0,481.73063834137315,0,Uniform,Uniform
-1,2,2,215,distributed,1000,847.071206569325,2.0,481.73063834137315,0,Uniform,Uniform
-1,2,2,216,distributed,1000,847.071206569325,2.0,481.7313230381388,0,Uniform,Uniform
-1,2,2,217,distributed,1000,847.071206569325,2.0,481.7313230381388,0,Uniform,Uniform
-1,2,2,218,distributed,1000,847.071206569325,2.0,481.731990368586,0,Uniform,Uniform
-1,2,2,219,distributed,1000,847.071206569325,2.0,481.731990368586,0,Uniform,Uniform
-1,2,2,220,distributed,1000,847.071206569325,2.0,481.7326407176702,0,Uniform,Uniform
-1,2,2,221,distributed,1000,847.071206569325,2.0,481.7326407176702,0,Uniform,Uniform
-1,2,2,222,distributed,1000,847.071206569325,2.0,481.7332744757694,0,Uniform,Uniform
-1,2,2,223,distributed,1000,847.071206569325,2.0,481.7332744757694,0,Uniform,Uniform
-1,2,2,224,distributed,1000,847.071206569325,2.0,481.733892037308,0,Uniform,Uniform
-1,2,2,225,distributed,1000,847.071206569325,2.0,481.733892037308,0,Uniform,Uniform
-1,2,2,226,distributed,1000,847.071206569325,2.0,481.73449379947283,0,Uniform,Uniform
-1,2,2,227,distributed,1000,847.071206569325,2.0,481.73449379947283,0,Uniform,Uniform
-1,2,2,228,distributed,1000,847.071206569325,2.0,481.7350801610218,0,Uniform,Uniform
-1,2,2,229,distributed,1000,847.071206569325,2.0,481.7350801610218,0,Uniform,Uniform
-1,2,2,230,distributed,1000,847.071206569325,2.0,481.7356515211774,0,Uniform,Uniform
-1,2,2,231,distributed,1000,847.071206569325,2.0,481.7356515211774,0,Uniform,Uniform
-1,2,2,232,distributed,1000,847.071206569325,2.0,481.73620827860594,0,Uniform,Uniform
-1,2,2,233,distributed,1000,847.071206569325,2.0,481.73620827860594,0,Uniform,Uniform
-1,2,2,234,distributed,1000,847.071206569325,2.0,481.7367508304773,0,Uniform,Uniform
-1,2,2,235,distributed,1000,847.071206569325,2.0,481.7367508304773,0,Uniform,Uniform
-1,2,2,236,distributed,1000,847.071206569325,2.0,481.7372795716027,0,Uniform,Uniform
-1,2,2,237,distributed,1000,847.071206569325,2.0,481.7372795716027,0,Uniform,Uniform
-1,2,2,238,distributed,1000,847.071206569325,2.0,481.73779489364586,0,Uniform,Uniform
-1,2,2,239,distributed,1000,847.071206569325,2.0,481.73779489364586,0,Uniform,Uniform
-1,2,2,240,distributed,1000,847.071206569325,2.0,481.73829718440606,0,Uniform,Uniform
-1,2,2,241,distributed,1000,847.071206569325,2.0,481.73829718440606,0,Uniform,Uniform
-1,2,2,242,distributed,1000,847.071206569325,2.0,481.73878682716827,0,Uniform,Uniform
-1,2,2,243,distributed,1000,847.071206569325,2.0,481.73878682716827,0,Uniform,Uniform
-1,2,2,244,distributed,1000,847.071206569325,2.0,481.7392642001148,0,Uniform,Uniform
-1,2,2,245,distributed,1000,847.071206569325,2.0,481.7392642001148,0,Uniform,Uniform
-1,2,2,246,distributed,1000,847.071206569325,2.0,481.7397296758,0,Uniform,Uniform
-1,2,2,247,distributed,1000,847.071206569325,2.0,481.7397296758,0,Uniform,Uniform
-1,2,2,248,distributed,1000,847.071206569325,2.0,481.7401836206811,0,Uniform,Uniform
-1,2,2,249,distributed,1000,847.071206569325,2.0,481.7401836206811,0,Uniform,Uniform
-1,2,2,250,distributed,1000,847.071206569325,2.0,481.7406263947025,0,Uniform,Uniform
-1,2,2,251,distributed,1000,847.071206569325,2.0,481.7406263947025,0,Uniform,Uniform
-1,2,2,252,distributed,1000,847.071206569325,2.0,481.7410583509307,0,Uniform,Uniform
-1,2,2,253,distributed,1000,847.071206569325,2.0,481.7410583509307,0,Uniform,Uniform
-1,2,2,254,distributed,1000,847.071206569325,2.0,481.74147983523886,0,Uniform,Uniform
-1,2,2,255,distributed,1000,847.071206569325,2.0,481.74147983523886,0,Uniform,Uniform
-1,2,2,256,distributed,1000,847.071206569325,2.0,481.7418911860334,0,Uniform,Uniform
-1,2,2,257,distributed,1000,847.071206569325,2.0,481.7418911860334,0,Uniform,Uniform
-1,2,2,258,distributed,1000,847.071206569325,2.0,481.7422927340257,0,Uniform,Uniform
-1,2,2,259,distributed,1000,847.071206569325,2.0,481.7422927340257,0,Uniform,Uniform
-1,2,2,260,distributed,1000,847.071206569325,2.0,481.74268480204154,0,Uniform,Uniform
-1,2,2,261,distributed,1000,847.071206569325,2.0,481.74268480204154,0,Uniform,Uniform
-1,2,2,262,distributed,1000,847.071206569325,2.0,481.743067704868,0,Uniform,Uniform
-1,2,2,263,distributed,1000,847.071206569325,2.0,481.743067704868,0,Uniform,Uniform
-1,2,2,264,distributed,1000,847.071206569325,2.0,481.74344174913546,0,Uniform,Uniform
-1,2,2,265,distributed,1000,847.071206569325,2.0,481.74344174913546,0,Uniform,Uniform
-1,2,2,266,distributed,1000,847.071206569325,2.0,481.7438072332309,0,Uniform,Uniform
-1,2,2,267,distributed,1000,847.071206569325,2.0,481.7438072332309,0,Uniform,Uniform
-1,2,2,268,distributed,1000,847.071206569325,2.0,481.7441644472416,0,Uniform,Uniform
-1,2,2,269,distributed,1000,847.071206569325,2.0,481.7441644472416,0,Uniform,Uniform
-1,2,2,270,distributed,1000,847.071206569325,2.0,481.74451367292625,0,Uniform,Uniform
-1,2,2,271,distributed,1000,847.071206569325,2.0,481.74451367292625,0,Uniform,Uniform
-1,2,2,272,distributed,1000,847.071206569325,2.0,481.7448551837126,0,Uniform,Uniform
-1,2,2,273,distributed,1000,847.071206569325,2.0,481.7448551837126,0,Uniform,Uniform
-1,2,2,274,distributed,1000,847.071206569325,2.0,481.74518924471676,0,Uniform,Uniform
-1,2,2,275,distributed,1000,847.071206569325,2.0,481.74518924471676,0,Uniform,Uniform
-1,2,2,276,distributed,1000,847.071206569325,2.0,481.74551611278656,0,Uniform,Uniform
-1,2,2,277,distributed,1000,847.071206569325,2.0,481.74551611278656,0,Uniform,Uniform
-1,2,2,278,distributed,1000,847.071206569325,2.0,481.74583603656254,0,Uniform,Uniform
-1,2,2,279,distributed,1000,847.071206569325,2.0,481.74583603656254,0,Uniform,Uniform
-1,2,2,280,distributed,1000,847.071206569325,2.0,481.7461492565582,0,Uniform,Uniform
-1,2,2,281,distributed,1000,847.071206569325,2.0,481.7461492565582,0,Uniform,Uniform
-1,2,2,282,distributed,1000,847.071206569325,2.0,481.7464560052559,0,Uniform,Uniform
-1,2,2,283,distributed,1000,847.071206569325,2.0,481.7464560052559,0,Uniform,Uniform
-1,2,2,284,distributed,1000,847.071206569325,2.0,481.74675650721844,0,Uniform,Uniform
-1,2,2,285,distributed,1000,847.071206569325,2.0,481.74675650721844,0,Uniform,Uniform
-1,2,2,286,distributed,1000,847.071206569325,2.0,481.7470509792118,0,Uniform,Uniform
-1,2,2,287,distributed,1000,847.071206569325,2.0,481.7470509792118,0,Uniform,Uniform
-1,2,2,288,distributed,1000,847.071206569325,2.0,481.7473396303422,0,Uniform,Uniform
-1,2,2,289,distributed,1000,847.071206569325,2.0,481.7473396303422,0,Uniform,Uniform
-1,2,2,290,distributed,1000,847.071206569325,2.0,481.74762266220046,0,Uniform,Uniform
-1,2,2,291,distributed,1000,847.071206569325,2.0,481.74762266220046,0,Uniform,Uniform
-1,2,2,292,distributed,1000,847.071206569325,2.0,481.74790026901815,0,Uniform,Uniform
-1,2,2,293,distributed,1000,847.071206569325,2.0,481.74790026901815,0,Uniform,Uniform
-1,2,2,294,distributed,1000,847.071206569325,2.0,481.748172637829,0,Uniform,Uniform
